Date,Ticker,Lookback_Index,Attention_Weight
2025-03-28,AMD,19,0.050499316304922104
2025-03-28,AMD,20,0.05027413368225098
2025-03-28,CMCSA,1,0.04975603148341179
2025-03-28,CMCSA,2,0.05002516135573387
2025-03-28,CMCSA,3,0.05025628209114075
2025-03-28,CMCSA,4,0.0500737801194191
2025-03-28,CMCSA,5,0.04981608688831329
2025-03-28,CMCSA,6,0.05007612705230713
2025-03-28,CMCSA,7,0.05030013248324394
2025-03-28,CMCSA,8,0.05041181296110153
2025-03-28,CMCSA,9,0.050243254750967026
2025-03-28,CMCSA,10,0.04984058067202568
2025-03-28,CMCSA,11,0.04970629885792732
2025-03-28,CMCSA,12,0.04982113838195801
2025-03-28,CMCSA,13,0.05003484711050987
2025-03-28,CMCSA,14,0.04992741718888283
2025-03-28,CMCSA,15,0.0495997816324234
2025-03-28,CMCSA,16,0.049808792769908905
2025-03-28,CMCSA,17,0.04994279891252518
2025-03-28,CMCSA,18,0.050192005932331085
2025-03-28,CMCSA,19,0.05020105093717575
2025-03-28,CMCSA,20,0.04996659606695175
2025-03-28,COST,1,0.049900852143764496
2025-03-28,COST,2,0.05011622607707977
2025-03-28,COST,3,0.05020413547754288
2025-03-28,COST,4,0.05018320307135582
2025-03-28,COST,5,0.0502023845911026
2025-03-28,COST,6,0.0501878447830677
2025-03-28,COST,7,0.05014193430542946
2025-03-28,COST,8,0.0501137301325798
2025-03-28,COST,9,0.05009077116847038
2025-03-28,COST,10,0.0500398650765419
2025-03-28,COST,11,0.0498553030192852
2025-03-28,COST,12,0.049867209047079086
2025-03-28,COST,13,0.04999562352895737
2025-03-28,COST,14,0.04995743930339813
2025-03-28,COST,15,0.049852970987558365
2025-03-28,COST,16,0.049798231571912766
2025-03-28,COST,17,0.04983142763376236
2025-03-28,COST,18,0.04990916699171066
2025-03-28,COST,19,0.04992791265249252
2025-03-28,COST,20,0.0498238205909729
2025-03-28,INTC,1,0.05000656470656395
2025-03-28,INTC,2,0.05017061531543732
2025-03-28,INTC,3,0.05028272047638893
2025-03-28,INTC,4,0.05006130039691925
2025-03-28,INTC,5,0.04966560751199722
2025-03-28,INTC,6,0.049574751406908035
2025-03-28,INTC,7,0.04969033598899841
2025-03-28,INTC,8,0.049825724214315414
2025-03-28,INTC,9,0.04975428432226181
2025-03-28,INTC,10,0.049977030605077744
2025-03-28,INTC,11,0.04992801323533058
2025-03-28,INTC,12,0.050209008157253265
2025-03-28,INTC,13,0.050380732864141464
2025-03-28,INTC,14,0.05040048807859421
2025-03-28,INTC,15,0.04998448118567467
2025-03-28,INTC,16,0.049973029643297195
2025-03-28,INTC,17,0.050063975155353546
2025-03-28,INTC,18,0.05024714767932892
2025-03-28,INTC,19,0.05007394030690193
2025-03-28,INTC,20,0.049730245023965836
2025-03-28,INTU,1,0.04989311844110489
2025-03-28,INTU,2,0.050084710121154785
2025-03-28,INTU,3,0.0501587949693203
2025-03-28,INTU,4,0.050099339336156845
2025-03-28,INTU,5,0.05001925677061081
2025-03-28,INTU,6,0.04991975426673889
2025-03-28,INTU,7,0.050019316375255585
2025-03-28,INTU,8,0.05004258453845978
2025-03-28,INTU,9,0.05003111809492111
2025-03-28,INTU,10,0.049943968653678894
2025-03-28,INTU,11,0.04988161101937294
2025-03-28,INTU,12,0.04992804676294327
2025-03-28,INTU,13,0.05002514645457268
2025-03-28,INTU,14,0.050023071467876434
2025-03-28,INTU,15,0.04992641881108284
2025-03-28,INTU,16,0.04988323152065277
2025-03-28,INTU,17,0.0499509796500206
2025-03-28,INTU,18,0.050054825842380524
2025-03-28,INTU,19,0.050112977623939514
2025-03-28,INTU,20,0.05000178515911102
2025-03-28,MSFT,1,0.049783047288656235
2025-03-28,MSFT,2,0.05008450150489807
2025-03-28,MSFT,3,0.05014459416270256
2025-03-28,MSFT,4,0.050094880163669586
2025-03-28,MSFT,5,0.05007907375693321
2025-03-28,MSFT,6,0.049977608025074005
2025-03-28,MSFT,7,0.050123073160648346
2025-03-28,MSFT,8,0.050134457647800446
2025-03-28,MSFT,9,0.05006437376141548
2025-03-28,MSFT,10,0.049923695623874664
2025-03-28,MSFT,11,0.049849677830934525
2025-03-28,MSFT,12,0.049938250333070755
2025-03-28,MSFT,13,0.050067923963069916
2025-03-28,MSFT,14,0.05001842975616455
2025-03-28,MSFT,15,0.04989948123693466
2025-03-28,MSFT,16,0.04986279085278511
2025-03-28,MSFT,17,0.049930885434150696
2025-03-28,MSFT,18,0.0500280000269413
2025-03-28,MSFT,19,0.05007081478834152
2025-03-28,MSFT,20,0.049924444407224655
2025-03-28,QCOM,1,0.0498124398291111
2025-03-28,QCOM,2,0.050079070031642914
2025-03-28,QCOM,3,0.05017764866352081
2025-03-28,QCOM,4,0.05011659488081932
2025-03-28,QCOM,5,0.04994199424982071
2025-03-28,QCOM,6,0.04989028349518776
2025-03-28,QCOM,7,0.0501156710088253
2025-03-28,QCOM,8,0.05021218955516815
2025-03-28,QCOM,9,0.05012378469109535
2025-03-28,QCOM,10,0.04988057538866997
2025-03-28,QCOM,11,0.049777135252952576
2025-03-28,QCOM,12,0.04991486296057701
2025-03-28,QCOM,13,0.05009884387254715
2025-03-28,QCOM,14,0.050030216574668884
2025-03-28,QCOM,15,0.04984179139137268
2025-03-28,QCOM,16,0.04982290044426918
2025-03-28,QCOM,17,0.0499490462243557
2025-03-28,QCOM,18,0.050132740288972855
2025-03-28,QCOM,19,0.05013400688767433
2025-03-28,QCOM,20,0.04994819685816765
2025-03-28,SBUX,1,0.04996945336461067
2025-03-28,SBUX,2,0.050311192870140076
2025-03-28,SBUX,3,0.05046084150671959
2025-03-28,SBUX,4,0.05043875798583031
2025-03-28,SBUX,5,0.050385311245918274
2025-03-28,SBUX,6,0.05009805038571358
2025-03-28,SBUX,7,0.05020444467663765
2025-03-28,SBUX,8,0.050206851214170456
2025-03-28,SBUX,9,0.05014656484127045
2025-03-28,SBUX,10,0.049897316843271255
2025-03-28,SBUX,11,0.04971375688910484
2025-03-28,SBUX,12,0.04983549192547798
2025-03-28,SBUX,13,0.049977537244558334
2025-03-28,SBUX,14,0.04994266852736473
2025-03-28,SBUX,15,0.04974628612399101
2025-03-28,SBUX,16,0.049645066261291504
2025-03-28,SBUX,17,0.04973744973540306
2025-03-28,SBUX,18,0.04984111711382866
2025-03-28,SBUX,19,0.04980894550681114
2025-03-28,SBUX,20,0.04963289201259613
2025-03-31,AAPL,1,0.050177205353975296
2025-03-31,AAPL,2,0.050254061818122864
2025-03-31,AAPL,3,0.05025053024291992
2025-03-31,AAPL,4,0.05014597252011299
2025-03-31,AAPL,5,0.05001332238316536
2025-03-31,AAPL,6,0.05024191737174988
2025-03-31,AAPL,7,0.05026951804757118
2025-03-31,AAPL,8,0.050229500979185104
2025-03-31,AAPL,9,0.05006413906812668
2025-03-31,AAPL,10,0.049839381128549576
2025-03-31,AAPL,11,0.04987938702106476
2025-03-31,AAPL,12,0.049975670874118805
2025-03-31,AAPL,13,0.049931321293115616
2025-03-31,AAPL,14,0.04974902793765068
2025-03-31,AAPL,15,0.0496998094022274
2025-03-31,AAPL,16,0.04978292062878609
2025-03-31,AAPL,17,0.049897730350494385
2025-03-31,AAPL,18,0.04996369406580925
2025-03-31,AAPL,19,0.04983190819621086
2025-03-31,AAPL,20,0.04980308562517166
2025-03-31,ADBE,1,0.050308968871831894
2025-03-31,ADBE,2,0.05036013200879097
2025-03-31,ADBE,3,0.05029723793268204
2025-03-31,ADBE,4,0.05010458454489708
2025-03-31,ADBE,5,0.05001174286007881
2025-03-31,ADBE,6,0.0502883680164814
2025-03-31,ADBE,7,0.050395797938108444
2025-03-31,ADBE,8,0.05029640346765518
2025-03-31,ADBE,9,0.05021851137280464
2025-03-31,ADBE,10,0.050028275698423386
2025-03-31,ADBE,11,0.05009131878614426
2025-03-31,ADBE,12,0.05022003501653671
2025-03-31,ADBE,13,0.05010862648487091
2025-03-31,ADBE,14,0.049628254026174545
2025-03-31,ADBE,15,0.0495217889547348
2025-03-31,ADBE,16,0.04963534325361252
2025-03-31,ADBE,17,0.04984572157263756
2025-03-31,ADBE,18,0.04975144937634468
2025-03-31,ADBE,19,0.04945140331983566
2025-03-31,ADBE,20,0.04943600296974182
2025-03-31,AMD,1,0.05022239312529564
2025-03-31,AMD,2,0.05020489543676376
2025-03-31,AMD,3,0.05000804364681244
2025-03-31,AMD,4,0.049655646085739136
2025-03-31,AMD,5,0.04961493983864784
2025-03-31,AMD,6,0.049920547753572464
2025-03-31,AMD,7,0.05006582662463188
2025-03-31,AMD,8,0.04994937777519226
2025-03-31,AMD,9,0.04966048151254654
2025-03-31,AMD,10,0.049672964960336685
2025-03-31,AMD,11,0.049920704215765
2025-03-31,AMD,12,0.050179965794086456
2025-03-31,AMD,13,0.050072770565748215
2025-03-31,AMD,14,0.04973895102739334
2025-03-31,AMD,15,0.049747489392757416
2025-03-31,AMD,16,0.05014103651046753
2025-03-31,AMD,17,0.05040411278605461
2025-03-31,AMD,18,0.05046265944838524
2025-03-31,AMD,19,0.050237637013196945
2025-03-31,AMD,20,0.050119537860155106
2025-03-31,CMCSA,1,0.050246741622686386
2025-03-31,CMCSA,2,0.05029691755771637
2025-03-31,CMCSA,3,0.05007078871130943
2025-03-31,CMCSA,4,0.04979801923036575
2025-03-31,CMCSA,5,0.05005263164639473
2025-03-31,CMCSA,6,0.050275374203920364
2025-03-31,CMCSA,7,0.05038662999868393
2025-03-31,CMCSA,8,0.05021804943680763
2025-03-31,CMCSA,9,0.049815528094768524
2025-03-31,CMCSA,10,0.049681298434734344
2025-03-31,CMCSA,11,0.04979607090353966
2025-03-31,CMCSA,12,0.05000966787338257
2025-03-31,CMCSA,13,0.04990229383111
2025-03-31,CMCSA,14,0.049574822187423706
2025-03-31,CMCSA,15,0.04978372901678085
2025-03-31,CMCSA,16,0.049917664378881454
2025-03-31,CMCSA,17,0.050166744738817215
2025-03-31,CMCSA,18,0.05017578601837158
2025-03-31,CMCSA,19,0.049941450357437134
2025-03-31,CMCSA,20,0.04988974332809448
2025-03-31,COST,1,0.05012205243110657
2025-03-31,COST,2,0.050208594650030136
2025-03-31,COST,3,0.050188299268484116
2025-03-31,COST,4,0.05020771920681
2025-03-31,COST,5,0.050193268805742264
2025-03-31,COST,6,0.05014738813042641
2025-03-31,COST,7,0.05011918768286705
2025-03-31,COST,8,0.05009622499346733
2025-03-31,COST,9,0.05004531145095825
2025-03-31,COST,10,0.04986073076725006
2025-03-31,COST,11,0.049872640520334244
2025-03-31,COST,12,0.05000107362866402
2025-03-31,COST,13,0.049962881952524185
2025-03-31,COST,14,0.049858398735523224
2025-03-31,COST,15,0.049803659319877625
2025-03-31,COST,16,0.04983685538172722
2025-03-31,COST,17,0.04991460591554642
2025-03-31,COST,18,0.04993335157632828
2025-03-31,COST,19,0.04982924833893776
2025-03-31,COST,20,0.04979850724339485
2025-03-31,INTC,1,0.0504252091050148
2025-03-31,INTC,2,0.05035169795155525
2025-03-31,INTC,3,0.05008465051651001
2025-03-31,INTC,4,0.049673113971948624
2025-03-31,INTC,5,0.04957627132534981
2025-03-31,INTC,6,0.0496901199221611
2025-03-31,INTC,7,0.04982495680451393
2025-03-31,INTC,8,0.049753326922655106
2025-03-31,INTC,9,0.049975983798503876
2025-03-31,INTC,10,0.04992694780230522
2025-03-31,INTC,11,0.05020792782306671
2025-03-31,INTC,12,0.05037964880466461
2025-03-31,INTC,13,0.05039940029382706
2025-03-31,INTC,14,0.04998340457677841
2025-03-31,INTC,15,0.04997194930911064
2025-03-31,INTC,16,0.05006289482116699
2025-03-31,INTC,17,0.050246063619852066
2025-03-31,INTC,18,0.05007285997271538
2025-03-31,INTC,19,0.04972917214035988
2025-03-31,INTC,20,0.04966422915458679
2025-03-31,INTU,1,0.050095997750759125
2025-03-31,INTU,2,0.05015650391578674
2025-03-31,INTU,3,0.050096362829208374
2025-03-31,INTU,4,0.05001642554998398
2025-03-31,INTU,5,0.049917012453079224
2025-03-31,INTU,6,0.05001658946275711
2025-03-31,INTU,7,0.0500398688018322
2025-03-31,INTU,8,0.05002840608358383
2025-03-31,INTU,9,0.04994126409292221
2025-03-31,INTU,10,0.04987890645861626
2025-03-31,INTU,11,0.049925338476896286
2025-03-31,INTU,12,0.050022438168525696
2025-03-31,INTU,13,0.050020359456539154
2025-03-31,INTU,14,0.04992371425032616
2025-03-31,INTU,15,0.049880530685186386
2025-03-31,INTU,16,0.04994827136397362
2025-03-31,INTU,17,0.05005211383104324
2025-03-31,INTU,18,0.05011025816202164
2025-03-31,INTU,19,0.04999907687306404
2025-03-31,INTU,20,0.04993051663041115
2025-03-31,MSFT,1,0.050129037350416183
2025-03-31,MSFT,2,0.05014444887638092
2025-03-31,MSFT,3,0.05008791387081146
2025-03-31,MSFT,4,0.050070907920598984
2025-03-31,MSFT,5,0.049969110637903214
2025-03-31,MSFT,6,0.050114475190639496
2025-03-31,MSFT,7,0.050125852227211
2025-03-31,MSFT,8,0.05005577579140663
2025-03-31,MSFT,9,0.0499151237308979
2025-03-31,MSFT,10,0.04984111711382866
2025-03-31,MSFT,11,0.049929678440093994
2025-03-31,MSFT,12,0.050059325993061066
2025-03-31,MSFT,13,0.0500098392367363
2025-03-31,MSFT,14,0.0498909130692482
2025-03-31,MSFT,15,0.04985423386096954
2025-03-31,MSFT,16,0.049922313541173935
2025-03-31,MSFT,17,0.050019409507513046
2025-03-31,MSFT,18,0.050062213093042374
2025-03-31,MSFT,19,0.049915872514247894
2025-03-31,MSFT,20,0.04988245293498039
2025-03-31,QCOM,1,0.050182003527879715
2025-03-31,QCOM,2,0.05018944293260574
2025-03-31,QCOM,3,0.05011100322008133
2025-03-31,QCOM,4,0.04993189126253128
2025-03-31,QCOM,5,0.04987848922610283
2025-03-31,QCOM,6,0.05010344833135605
2025-03-31,QCOM,7,0.05019986256957054
2025-03-31,QCOM,8,0.05011145770549774
2025-03-31,QCOM,9,0.04986829683184624
2025-03-31,QCOM,10,0.049764882773160934
2025-03-31,QCOM,11,0.049902573227882385
2025-03-31,QCOM,12,0.05008650943636894
2025-03-31,QCOM,13,0.05001789703965187
2025-03-31,QCOM,14,0.04982952028512955
2025-03-31,QCOM,15,0.049810633063316345
2025-03-31,QCOM,16,0.049936745315790176
2025-03-31,QCOM,17,0.05012039840221405
2025-03-31,QCOM,18,0.05012166127562523
2025-03-31,QCOM,19,0.049935899674892426
2025-03-31,QCOM,20,0.04989748075604439
2025-03-31,SBUX,1,0.05032811686396599
2025-03-31,SBUX,2,0.050481025129556656
2025-03-31,SBUX,3,0.05046062171459198
2025-03-31,SBUX,4,0.05040778964757919
2025-03-31,SBUX,5,0.05012021213769913
2025-03-31,SBUX,6,0.050226885825395584
2025-03-31,SBUX,7,0.05022922530770302
2025-03-31,SBUX,8,0.05016893893480301
2025-03-31,SBUX,9,0.04991957172751427
2025-03-31,SBUX,10,0.04973560944199562
2025-03-31,SBUX,11,0.0498574934899807
2025-03-31,SBUX,12,0.04999968409538269
2025-03-31,SBUX,13,0.04996481165289879
2025-03-31,SBUX,14,0.04976831004023552
2025-03-31,SBUX,15,0.04966694861650467
2025-03-31,SBUX,16,0.04975945129990578
2025-03-31,SBUX,17,0.04986313357949257
2025-03-31,SBUX,18,0.04983092099428177
2025-03-31,SBUX,19,0.049654774367809296
2025-03-31,SBUX,20,0.04955650493502617
2025-04-01,AAPL,1,0.050256188958883286
2025-04-01,AAPL,2,0.05026368051767349
2025-04-01,AAPL,3,0.05016089603304863
2025-04-01,AAPL,4,0.05002832040190697
2025-04-01,AAPL,5,0.05025698244571686
2025-04-01,AAPL,6,0.05028453841805458
2025-04-01,AAPL,7,0.050244495272636414
2025-04-01,AAPL,8,0.05007908120751381
2025-04-01,AAPL,9,0.049854256212711334
2025-04-01,AAPL,10,0.049894269555807114
2025-04-01,AAPL,11,0.04999058321118355
2025-04-01,AAPL,12,0.049946218729019165
2025-04-01,AAPL,13,0.04976387321949005
2025-04-01,AAPL,14,0.04971463978290558
2025-04-01,AAPL,15,0.049797773361206055
2025-04-01,AAPL,16,0.04991262033581734
2025-04-01,AAPL,17,0.049978602677583694
2025-04-01,AAPL,18,0.04984678328037262
2025-04-01,AAPL,19,0.049817945808172226
2025-04-01,AAPL,20,0.049908291548490524
2025-04-01,ADBE,1,0.050533100962638855
2025-04-01,ADBE,2,0.0503668375313282
2025-04-01,ADBE,3,0.050141893327236176
2025-04-01,ADBE,4,0.050036851316690445
2025-04-01,ADBE,5,0.0503106415271759
2025-04-01,ADBE,6,0.05041717365384102
2025-04-01,ADBE,7,0.05031748488545418
2025-04-01,ADBE,8,0.05023948848247528
2025-04-01,ADBE,9,0.05004914104938507
2025-04-01,ADBE,10,0.050112199038267136
2025-04-01,ADBE,11,0.05024096742272377
2025-04-01,ADBE,12,0.05012951418757439
2025-04-01,ADBE,13,0.049648940563201904
2025-04-01,ADBE,14,0.04954243078827858
2025-04-01,ADBE,15,0.049656033515930176
2025-04-01,ADBE,16,0.04986650124192238
2025-04-01,ADBE,17,0.04977218434214592
2025-04-01,ADBE,18,0.04947201535105705
2025-04-01,ADBE,19,0.049456607550382614
2025-04-01,ADBE,20,0.04969000816345215
2025-04-01,AMD,1,0.050420742481946945
2025-04-01,AMD,2,0.05007325857877731
2025-04-01,AMD,3,0.04967218637466431
2025-04-01,AMD,4,0.0496104396879673
2025-04-01,AMD,5,0.04991056025028229
2025-04-01,AMD,6,0.050053853541612625
2025-04-01,AMD,7,0.04993686079978943
2025-04-01,AMD,8,0.04964789003133774
2025-04-01,AMD,9,0.04966029152274132
2025-04-01,AMD,10,0.049907948821783066
2025-04-01,AMD,11,0.05016713961958885
2025-04-01,AMD,12,0.050059974193573
2025-04-01,AMD,13,0.04972624033689499
2025-04-01,AMD,14,0.04973477125167847
2025-04-01,AMD,15,0.05012821778655052
2025-04-01,AMD,16,0.05039122328162193
2025-04-01,AMD,17,0.050449758768081665
2025-04-01,AMD,18,0.05022479593753815
2025-04-01,AMD,19,0.0501067228615284
2025-04-01,AMD,20,0.05011714994907379
2025-04-01,CMCSA,1,0.050515178591012955
2025-04-01,CMCSA,2,0.050134167075157166
2025-04-01,CMCSA,3,0.04981064796447754
2025-04-01,CMCSA,4,0.05004981905221939
2025-04-01,CMCSA,5,0.0502694807946682
2025-04-01,CMCSA,6,0.05037958547472954
2025-04-01,CMCSA,7,0.05021074414253235
2025-04-01,CMCSA,8,0.04980817809700966
2025-04-01,CMCSA,9,0.04967392608523369
2025-04-01,CMCSA,10,0.04978867247700691
2025-04-01,CMCSA,11,0.05000223219394684
2025-04-01,CMCSA,12,0.049894873052835464
2025-04-01,CMCSA,13,0.04956744983792305
2025-04-01,CMCSA,14,0.04977632313966751
2025-04-01,CMCSA,15,0.04991024360060692
2025-04-01,CMCSA,16,0.050159286707639694
2025-04-01,CMCSA,17,0.05016832426190376
2025-04-01,CMCSA,18,0.049934022128582
2025-04-01,CMCSA,19,0.049882326275110245
2025-04-01,CMCSA,20,0.0500645637512207
2025-04-01,COST,1,0.05019999295473099
2025-04-01,COST,2,0.050198040902614594
2025-04-01,COST,3,0.050221480429172516
2025-04-01,COST,4,0.05020807683467865
2025-04-01,COST,5,0.05016236752271652
2025-04-01,COST,6,0.05013417825102806
2025-04-01,COST,7,0.05011121928691864
2025-04-01,COST,8,0.050060294568538666
2025-04-01,COST,9,0.049875658005476
2025-04-01,COST,10,0.04988757148385048
2025-04-01,COST,11,0.05001604184508324
2025-04-01,COST,12,0.04997783899307251
2025-04-01,COST,13,0.04987332597374916
2025-04-01,COST,14,0.04981856793165207
2025-04-01,COST,15,0.04985177516937256
2025-04-01,COST,16,0.04992954805493355
2025-04-01,COST,17,0.049948301166296005
2025-04-01,COST,18,0.0498441644012928
2025-04-01,COST,19,0.049813415855169296
2025-04-01,COST,20,0.04986806586384773
2025-04-01,INTC,1,0.05058857053518295
2025-04-01,INTC,2,0.05016879737377167
2025-04-01,INTC,3,0.049707114696502686
2025-04-01,INTC,4,0.04959296062588692
2025-04-01,INTC,5,0.04970186948776245
2025-04-01,INTC,6,0.049835044890642166
2025-04-01,INTC,7,0.049762893468141556
2025-04-01,INTC,8,0.04998542368412018
2025-04-01,INTC,9,0.04993633180856705
2025-04-01,INTC,10,0.05021735280752182
2025-04-01,INTC,11,0.05038909986615181
2025-04-01,INTC,12,0.05040885508060455
2025-04-01,INTC,13,0.04999278113245964
2025-04-01,INTC,14,0.04998132586479187
2025-04-01,INTC,15,0.050072286278009415
2025-04-01,INTC,16,0.050255488604307175
2025-04-01,INTC,17,0.0500822551548481
2025-04-01,INTC,18,0.04973850026726723
2025-04-01,INTC,19,0.049673546105623245
2025-04-01,INTC,20,0.049909383058547974
2025-04-01,INTU,1,0.05015867203474045
2025-04-01,INTU,2,0.0501009076833725
2025-04-01,INTU,3,0.05002275109291077
2025-04-01,INTU,4,0.049923624843358994
2025-04-01,INTU,5,0.05002320930361748
2025-04-01,INTU,6,0.05004645138978958
2025-04-01,INTU,7,0.05003497377038002
2025-04-01,INTU,8,0.049947820603847504
2025-04-01,INTU,9,0.04988545924425125
2025-04-01,INTU,10,0.04993189498782158
2025-04-01,INTU,11,0.05002900958061218
2025-04-01,INTU,12,0.05002693086862564
2025-04-01,INTU,13,0.04993027076125145
2025-04-01,INTU,14,0.04988707974553108
2025-04-01,INTU,15,0.04995483160018921
2025-04-01,INTU,16,0.05005868524312973
2025-04-01,INTU,17,0.05011683702468872
2025-04-01,INTU,18,0.05000564455986023
2025-04-01,INTU,19,0.04993707314133644
2025-04-01,INTU,20,0.049977876245975494
2025-04-01,MSFT,1,0.05016293004155159
2025-04-01,MSFT,2,0.05009987950325012
2025-04-01,MSFT,3,0.050081539899110794
2025-04-01,MSFT,4,0.04997890815138817
2025-04-01,MSFT,5,0.05012401193380356
2025-04-01,MSFT,6,0.05013526976108551
2025-04-01,MSFT,7,0.05006515607237816
2025-04-01,MSFT,8,0.049924470484256744
2025-04-01,MSFT,9,0.049850448966026306
2025-04-01,MSFT,10,0.04993902146816254
2025-04-01,MSFT,11,0.0500686950981617
2025-04-01,MSFT,12,0.05001920089125633
2025-04-01,MSFT,13,0.049900252372026443
2025-04-01,MSFT,14,0.04986356198787689
2025-04-01,MSFT,15,0.04993165656924248
2025-04-01,MSFT,16,0.05002877488732338
2025-04-01,MSFT,17,0.050071585923433304
2025-04-01,MSFT,18,0.04992521554231644
2025-04-01,MSFT,19,0.04989178851246834
2025-04-01,MSFT,20,0.04993763566017151
2025-04-01,QCOM,1,0.05026742070913315
2025-04-01,QCOM,2,0.050138868391513824
2025-04-01,QCOM,3,0.04994624853134155
2025-04-01,QCOM,4,0.04988713562488556
2025-04-01,QCOM,5,0.05011090636253357
2025-04-01,QCOM,6,0.05020689591765404
2025-04-01,QCOM,7,0.05011837184429169
2025-04-01,QCOM,8,0.04987514391541481
2025-04-01,QCOM,9,0.04977170377969742
2025-04-01,QCOM,10,0.04990941286087036
2025-04-01,QCOM,11,0.05009337142109871
2025-04-01,QCOM,12,0.05002474784851074
2025-04-01,QCOM,13,0.04983634874224663
2025-04-01,QCOM,14,0.04981745779514313
2025-04-01,QCOM,15,0.04994358494877815
2025-04-01,QCOM,16,0.050127264112234116
2025-04-01,QCOM,17,0.05012853071093559
2025-04-01,QCOM,18,0.0499427430331707
2025-04-01,QCOM,19,0.049904316663742065
2025-04-01,QCOM,20,0.04994950816035271
2025-04-01,SBUX,1,0.050476282835006714
2025-04-01,SBUX,2,0.050486281514167786
2025-04-01,SBUX,3,0.050439152866601944
2025-04-01,SBUX,4,0.05015243589878082
2025-04-01,SBUX,5,0.0502595491707325
2025-04-01,SBUX,6,0.05026184394955635
2025-04-01,SBUX,7,0.05020154267549515
2025-04-01,SBUX,8,0.04995201528072357
2025-04-01,SBUX,9,0.04976767674088478
2025-04-01,SBUX,10,0.049889709800481796
2025-04-01,SBUX,11,0.05003206431865692
2025-04-01,SBUX,12,0.049997176975011826
2025-04-01,SBUX,13,0.04980051890015602
2025-04-01,SBUX,14,0.04969901591539383
2025-04-01,SBUX,15,0.049791645258665085
2025-04-01,SBUX,16,0.04989537224173546
2025-04-01,SBUX,17,0.04986311495304108
2025-04-01,SBUX,18,0.049686841666698456
2025-04-01,SBUX,19,0.04958844557404518
2025-04-01,SBUX,20,0.049759384244680405
2025-04-02,AAPL,1,0.05024005100131035
2025-04-02,AAPL,2,0.05016734078526497
2025-04-02,AAPL,3,0.05004122480750084
2025-04-02,AAPL,4,0.0502709224820137
2025-04-02,AAPL,5,0.05029866099357605
2025-04-02,AAPL,6,0.05025864019989967
2025-04-02,AAPL,7,0.05009319260716438
2025-04-02,AAPL,8,0.049868304282426834
2025-04-02,AAPL,9,0.04990833252668381
2025-04-02,AAPL,10,0.05000467598438263
2025-04-02,AAPL,11,0.04996029660105705
2025-04-02,AAPL,12,0.04977789893746376
2025-04-02,AAPL,13,0.04972865432500839
2025-04-02,AAPL,14,0.04981181025505066
2025-04-02,AAPL,15,0.04992668703198433
2025-04-02,AAPL,16,0.04999269172549248
2025-04-02,AAPL,17,0.04986082762479782
2025-04-02,AAPL,18,0.04983198642730713
2025-04-02,AAPL,19,0.049922358244657516
2025-04-02,AAPL,20,0.05003540217876434
2025-04-02,ADBE,1,0.05050625279545784
2025-04-02,ADBE,2,0.05020928010344505
2025-04-02,ADBE,3,0.050076041370630264
2025-04-02,ADBE,4,0.05034296214580536
2025-04-02,ADBE,5,0.050447721034288406
2025-04-02,ADBE,6,0.0503474697470665
2025-04-02,ADBE,7,0.05026929825544357
2025-04-02,ADBE,8,0.05007876083254814
2025-04-02,ADBE,9,0.050141841173172
2025-04-02,ADBE,10,0.050270676612854004
2025-04-02,ADBE,11,0.05015915259718895
2025-04-02,ADBE,12,0.04967829957604408
2025-04-02,ADBE,13,0.049571726471185684
2025-04-02,ADBE,14,0.049685392528772354
2025-04-02,ADBE,15,0.049895986914634705
2025-04-02,ADBE,16,0.04980161413550377
2025-04-02,ADBE,17,0.049501270055770874
2025-04-02,ADBE,18,0.04948585107922554
2025-04-02,ADBE,19,0.04971938952803612
2025-04-02,ADBE,20,0.04981096833944321
2025-04-02,AMD,1,0.05027993395924568
2025-04-02,AMD,2,0.04974009841680527
2025-04-02,AMD,3,0.04962306469678879
2025-04-02,AMD,4,0.049909353256225586
2025-04-02,AMD,5,0.05004830285906792
2025-04-02,AMD,6,0.04993008077144623
2025-04-02,AMD,7,0.04964081197977066
2025-04-02,AMD,8,0.04965303838253021
2025-04-02,AMD,9,0.049900609999895096
2025-04-02,AMD,10,0.050159748643636703
2025-04-02,AMD,11,0.05005259066820145
2025-04-02,AMD,12,0.04971890524029732
2025-04-02,AMD,13,0.049727436155080795
2025-04-02,AMD,14,0.050120823085308075
2025-04-02,AMD,15,0.0503837913274765
2025-04-02,AMD,16,0.05044231563806534
2025-04-02,AMD,17,0.050217386335134506
2025-04-02,AMD,18,0.05009933188557625
2025-04-02,AMD,19,0.05010975897312164
2025-04-02,AMD,20,0.05024265497922897
2025-04-02,CMCSA,1,0.05029681324958801
2025-04-02,CMCSA,2,0.04985573887825012
2025-04-02,CMCSA,3,0.0500590056180954
2025-04-02,CMCSA,4,0.0502711646258831
2025-04-02,CMCSA,5,0.05037875100970268
2025-04-02,CMCSA,6,0.05020926892757416
2025-04-02,CMCSA,7,0.04980645701289177
2025-04-02,CMCSA,8,0.049672096967697144
2025-04-02,CMCSA,9,0.04978681355714798
2025-04-02,CMCSA,10,0.050000354647636414
2025-04-02,CMCSA,11,0.04989299550652504
2025-04-02,CMCSA,12,0.04956557974219322
2025-04-02,CMCSA,13,0.049774449318647385
2025-04-02,CMCSA,14,0.0499083586037159
2025-04-02,CMCSA,15,0.050157394260168076
